Target Name	Accession	Query Name	E-value	Score	Start	End	Description
PRTase-CE	PF24390.1	WP_186078028	9.4e-42	144.0	1	266	PRTase-CE
PRTase-CE	PF24390.1	WP_138660014	6.8e-37	128.1	7	196	PRTase-CE
PRTase-CE	PF24390.1	WP_186268500	9.4e-42	144.0	1	266	PRTase-CE
PRTase-CE	PF24390.1	WP_367241082	3.8e-37	128.9	1	234	PRTase-CE
PRTase-CE	PF24390.1	WP_098365693	1.1e-35	124.1	3	187	PRTase-CE
PRTase-CE	PF24390.1	WP_108172005	2.8e-46	158.8	1	271	PRTase-CE
PRTase-CE	PF24390.1	WP_305164899	1.3e-31	110.8	3	246	PRTase-CE
PRTase-CE	PF24390.1	WP_404688015	5.8e-32	111.9	2	186	PRTase-CE
UPRTase	PF14681.12	WP_404688015	0.00069	19.5	28	99	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_160293880	1.4e-41	143.4	1	266	PRTase-CE
PRTase-CE	PF24390.1	WP_282179473	2.1e-43	149.4	6	279	PRTase-CE
PRTase-CE	PF24390.1	WP_138110710	3.2e-41	142.3	1	266	PRTase-CE
PRTase-CE	PF24390.1	WP_186170290	3.2e-41	142.3	1	266	PRTase-CE
PRTase-CE	PF24390.1	WP_135625553	7.7e-31	108.3	2	187	PRTase-CE
PRTase-CE	PF24390.1	WP_186118833	3.2e-41	142.3	1	266	PRTase-CE
PRTase-CE	PF24390.1	WP_338500796	9.3e-45	153.9	1	262	PRTase-CE
PRTase-CE	PF24390.1	WP_205269673	5.5e-31	108.7	2	187	PRTase-CE
PRTase-CE	PF24390.1	WP_000455702	9.6e-39	134.2	36	300	PRTase-CE
PRTase-CE	PF24390.1	WP_347547714	1.3e-27	97.7	3	116	PRTase-CE
PRTase-CE	PF24390.1	WP_152245488	1.7e-40	139.9	14	255	PRTase-CE
PRTase-CE	PF24390.1	WP_039577918	3.4e-31	109.4	3	187	PRTase-CE
PRTase-CE	PF24390.1	WP_404521901	2.8e-32	113.0	4	246	PRTase-CE
PRTase-CE	PF24390.1	WP_290764654	7.4e-43	147.6	7	269	PRTase-CE
PRTase-CE	PF24390.1	WP_408613488	3e-37	129.2	1	233	PRTase-CE
PRTase-CE	PF24390.1	WP_046888475	3.2e-31	109.5	3	187	PRTase-CE
PRTase-CE	PF24390.1	WP_155737830	2.2e-31	110.0	3	187	PRTase-CE
PRTase-CE	PF24390.1	WP_137211669	3.6e-52	178.1	1	258	PRTase-CE
PRTase-CE	PF24390.1	WP_368944774	6.1e-52	177.4	1	258	PRTase-CE
PRTase-CE	PF24390.1	WP_255991425	3.4e-31	109.4	3	187	PRTase-CE
PRTase-CE	PF24390.1	WP_192137522	3.7e-52	178.1	1	258	PRTase-CE
PRTase-CE	PF24390.1	WP_284555718	1.3e-38	133.7	36	300	PRTase-CE
PRTase-CE	PF24390.1	WP_162769252	3.1e-31	109.6	3	187	PRTase-CE
PRTase-CE	PF24390.1	WP_126329485	3.1e-31	109.6	3	187	PRTase-CE
PRTase-CE	PF24390.1	WP_252143857	1.6e-30	107.3	3	187	PRTase-CE
PRTase-CE	PF24390.1	WP_200083952	2.6e-31	109.8	3	187	PRTase-CE
PRTase-CE	PF24390.1	WP_233355438	2.4e-14	54.2	2	77	PRTase-CE
PRTase-CE	PF24390.1	WP_035196185	5.1e-31	108.8	26	268	PRTase-CE
PRTase-CE	PF24390.1	WP_125662259	3.4e-32	112.7	4	151	PRTase-CE
Pribosyltran	PF00156.33	WP_125662259	2.5e-06	27.3	6	58	Phosphoribosyl transferase domain
PRTase_2	PF15609.12	WP_125662259	0.00021	21.3	6	71	Phosphoribosyl transferase
UPRTase	PF14681.12	WP_125662259	0.00061	19.7	5	62	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_215559734	2.7e-37	129.4	1	233	PRTase-CE
PRTase-CE	PF24390.1	WP_147445358	6.9e-44	151.0	9	280	PRTase-CE
PRTase-CE	PF24390.1	WP_239224077	8.7e-48	163.8	1	262	PRTase-CE
PRTase-CE	PF24390.1	WP_130055507	8.5e-38	131.0	1	233	PRTase-CE
PRTase-CE	PF24390.1	WP_241916923	2.5e-31	109.8	2	186	PRTase-CE
PRTase-CE	PF24390.1	WP_065204599	7.9e-32	111.5	2	186	PRTase-CE
PRTase-CE	PF24390.1	WP_256511861	2.3e-53	182.0	1	257	PRTase-CE
PRTase-CE	PF24390.1	WP_137060682	2.6e-32	113.1	4	246	PRTase-CE
PRTase-CE	PF24390.1	WP_075947011	1.1e-51	176.6	2	259	PRTase-CE
PRTase-CE	PF24390.1	WP_065845618	8.9e-38	131.0	1	233	PRTase-CE
PRTase-CE	PF24390.1	WP_098297813	8.9e-38	131.0	1	233	PRTase-CE
PRTase-CE	PF24390.1	WP_320366850	2.3e-46	159.1	1	264	PRTase-CE
PRTase-CE	PF24390.1	WP_304291195	9.8e-37	127.6	2	196	PRTase-CE
PRTase-CE	PF24390.1	WP_018623467	2.1e-48	165.8	1	253	PRTase-CE
PRTase-CE	PF24390.1	WP_009676610	8.5e-32	111.4	1	241	PRTase-CE
PRTase-CE	PF24390.1	WP_157665641	8.6e-43	147.4	1	264	PRTase-CE
PRTase-CE	PF24390.1	WP_326151847	5.1e-31	108.8	26	268	PRTase-CE
PRTase-CE	PF24390.1	WP_200578523	6.8e-39	134.6	4	234	PRTase-CE
PRTase-CE	PF24390.1	WP_200547978	6.8e-39	134.6	4	234	PRTase-CE
PRTase-CE	PF24390.1	WP_200681293	6.8e-39	134.6	4	234	PRTase-CE
PRTase-CE	PF24390.1	WP_042606807	1.2e-30	107.6	3	187	PRTase-CE
PRTase-CE	PF24390.1	WP_169911242	8.1e-31	108.2	3	187	PRTase-CE
PRTase-CE	PF24390.1	WP_076319334	6.7e-34	118.3	2	190	PRTase-CE
UPRTase	PF14681.12	WP_076319334	0.00012	22.0	46	107	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_064355274	4.2e-31	109.1	2	186	PRTase-CE
PRTase-CE	PF24390.1	WP_198749715	4.2e-31	109.1	3	187	PRTase-CE
PRTase-CE	PF24390.1	WP_087340358	1.4e-46	159.8	2	268	PRTase-CE
PRTase-CE	PF24390.1	WP_194868659	9.8e-40	137.4	3	199	PRTase-CE
PRTase-CE	PF24390.1	WP_320632155	2.8e-37	129.3	2	196	PRTase-CE
UPRTase	PF14681.12	WP_320632155	8e-05	22.6	36	113	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_125563755	9.8e-40	137.4	3	199	PRTase-CE
PRTase-CE	PF24390.1	WP_239444715	9.8e-40	137.4	3	199	PRTase-CE
PRTase-CE	PF24390.1	WP_289766455	1.7e-42	146.4	2	235	PRTase-CE
PRTase-CE	PF24390.1	WP_290209903	9.8e-43	147.2	2	235	PRTase-CE
PRTase-CE	PF24390.1	WP_032902556	7.6e-31	108.3	3	187	PRTase-CE
PRTase-CE	PF24390.1	WP_272669960	3.8e-41	142.0	25	266	PRTase-CE
UPRTase	PF14681.12	WP_272669960	0.00074	19.4	116	179	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_233963237	6.4e-31	108.5	2	186	PRTase-CE
PRTase-CE	PF24390.1	WP_320041922	2.4e-54	185.3	1	262	PRTase-CE
PRTase-CE	PF24390.1	WP_267403539	3e-33	116.1	4	201	PRTase-CE
PRTase-CE	PF24390.1	WP_263755305	1.3e-30	107.5	2	186	PRTase-CE
PRTase-CE	PF24390.1	WP_038451954	6.3e-45	154.4	1	264	PRTase-CE
PRTase-CE	PF24390.1	WP_283239628	7.8e-44	150.8	32	303	PRTase-CE
PRTase-CE	PF24390.1	WP_409424609	4.2e-49	168.1	28	283	PRTase-CE
PRTase-CE	PF24390.1	WP_312943156	7.8e-48	163.9	14	289	PRTase-CE
PRTase-CE	PF24390.1	WP_042226984	2.9e-34	119.5	2	190	PRTase-CE
UPRTase	PF14681.12	WP_042226984	5.4e-05	23.2	35	107	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_354408888	3e-48	165.3	32	293	PRTase-CE
PRTase-CE	PF24390.1	WP_003335624	2.9e-34	119.5	2	190	PRTase-CE
UPRTase	PF14681.12	WP_003335624	5.4e-05	23.2	35	107	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_076272114	4.1e-30	105.9	1	241	PRTase-CE
PRTase-CE	PF24390.1	WP_011167589	6.8e-46	157.6	10	275	PRTase-CE
PRTase-CE	PF24390.1	WP_256718377	4.1e-30	105.9	1	241	PRTase-CE
PRTase-CE	PF24390.1	WP_289453029	8.7e-31	108.1	2	186	PRTase-CE
PRTase-CE	PF24390.1	WP_048225459	8.7e-31	108.1	2	186	PRTase-CE
PRTase-CE	PF24390.1	WP_319479117	2.6e-37	129.5	4	251	PRTase-CE
PRTase-CE	PF24390.1	WP_146050077	2.2e-47	162.5	10	283	PRTase-CE
PRTase-CE	PF24390.1	WP_101309115	3.5e-47	161.8	13	280	PRTase-CE
PRTase-CE	PF24390.1	WP_237968626	5.6e-39	134.9	3	254	PRTase-CE
PRTase-CE	PF24390.1	WP_132722408	1e-35	124.3	3	250	PRTase-CE
PRTase-CE	PF24390.1	WP_248807243	1.1e-51	176.5	1	258	PRTase-CE
PRTase-CE	PF24390.1	WP_148091503	8.5e-34	117.9	4	151	PRTase-CE
PRTase_2	PF15609.12	WP_148091503	8.3e-05	22.6	5	70	Phosphoribosyl transferase
UPRTase	PF14681.12	WP_148091503	0.00019	21.4	5	58	Uracil phosphoribosyltransferase
Pribosyltran	PF00156.33	WP_148091503	0.00055	19.7	4	52	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_146203711	1.9e-25	90.6	1	151	PRTase-CE
PRTase-CE	PF24390.1	WP_124696117	8.5e-34	117.9	4	151	PRTase-CE
PRTase_2	PF15609.12	WP_124696117	8.3e-05	22.6	5	70	Phosphoribosyl transferase
UPRTase	PF14681.12	WP_124696117	0.00019	21.4	5	58	Uracil phosphoribosyltransferase
Pribosyltran	PF00156.33	WP_124696117	0.00055	19.7	4	52	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_022586412	4.6e-33	115.5	2	190	PRTase-CE
UPRTase	PF14681.12	WP_022586412	5.3e-05	23.2	35	107	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_308852676	8e-39	134.4	3	251	PRTase-CE
PRTase-CE	PF24390.1	WP_252238506	2.2e-39	136.2	1	243	PRTase-CE
PRTase-CE	PF24390.1	WP_348144433	1.7e-47	162.8	32	294	PRTase-CE
PRTase-CE	PF24390.1	WP_123182715	7.1e-45	154.2	10	274	PRTase-CE
PRTase-CE	PF24390.1	WP_198806905	5.2e-40	138.3	5	155	PRTase-CE
PRTase-CE	PF24390.1	WP_133601924	1e-48	166.8	1	262	PRTase-CE
PRTase-CE	PF24390.1	WP_332361222	9.1e-43	147.3	1	257	PRTase-CE
PRTase-CE	PF24390.1	WP_158848098	4.2e-56	191.0	1	261	PRTase-CE
PRTase-CE	PF24390.1	WP_038443667	2.5e-46	159.0	1	264	PRTase-CE
PRTase-CE	PF24390.1	WP_340991053	3.4e-31	109.4	1	241	PRTase-CE
PRTase-CE	PF24390.1	WP_272754582	3.3e-40	138.9	14	255	PRTase-CE
PRTase-CE	PF24390.1	WP_077082741	8.8e-36	124.5	3	198	PRTase-CE
Pribosyltran	PF00156.33	WP_077082741	0.00092	18.9	41	114	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_218394304	8.3e-43	147.5	32	297	PRTase-CE
PRTase-CE	PF24390.1	WP_213627865	5.8e-43	148.0	32	297	PRTase-CE
PRTase-CE	PF24390.1	WP_307379333	6.8e-33	115.0	2	187	PRTase-CE
PRTase-CE	PF24390.1	WP_306124954	6.8e-33	115.0	2	187	PRTase-CE
PRTase-CE	PF24390.1	WP_389361505	2.9e-30	106.4	4	245	PRTase-CE
PRTase-CE	PF24390.1	WP_107759087	6.8e-33	115.0	2	187	PRTase-CE
PRTase-CE	PF24390.1	WP_094367492	2.6e-26	93.4	3	189	PRTase-CE
PRTase-CE	PF24390.1	WP_367658540	8.9e-27	94.9	3	189	PRTase-CE
PRTase-CE	PF24390.1	WP_290297001	2.9e-40	139.1	3	260	PRTase-CE
PRTase-CE	PF24390.1	WP_332569566	2e-35	123.3	2	234	PRTase-CE
PRTase-CE	PF24390.1	WP_350594650	5.3e-49	167.8	28	283	PRTase-CE
PRTase-CE	PF24390.1	WP_289375714	2.8e-39	135.9	29	287	PRTase-CE
PRTase_2	PF15609.12	WP_289375714	0.00043	20.2	117	167	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_184588349	1.6e-42	146.6	1	263	PRTase-CE
PRTase-CE	PF24390.1	WP_406745525	8.2e-35	121.3	4	250	PRTase-CE
PRTase-CE	PF24390.1	WP_297958903	1.5e-47	163.0	14	289	PRTase-CE
PRTase-CE	PF24390.1	WP_136438975	8.2e-35	121.3	4	250	PRTase-CE
PRTase-CE	PF24390.1	WP_215976749	4.9e-45	154.8	1	265	PRTase-CE
PRTase-CE	PF24390.1	WP_274988279	7.8e-26	91.9	6	204	PRTase-CE
PRTase-CE	PF24390.1	WP_326387650	3.5e-39	135.6	13	214	PRTase-CE
PRTase-CE	PF24390.1	WP_264462925	2.2e-34	119.8	1	248	PRTase-CE
Pribosyltran	PF00156.33	WP_264462925	0.00082	19.1	89	156	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_141882914	2.9e-35	122.8	4	248	PRTase-CE
PRTase-CE	PF24390.1	WP_010872451	4.5e-44	151.6	4	207	PRTase-CE
PRTase-CE	PF24390.1	WP_076301646	1.2e-40	140.4	16	274	PRTase-CE
PRTase-CE	PF24390.1	WP_088276162	1.1e-41	143.8	1	264	PRTase-CE
PRTase-CE	PF24390.1	WP_139628783	5e-27	95.8	3	189	PRTase-CE
PRTase-CE	PF24390.1	WP_320524110	1.8e-39	136.5	14	262	PRTase-CE
Pribosyltran	PF00156.33	WP_320524110	9.7e-09	35.1	86	158	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_143766405	1.2e-40	140.4	16	274	PRTase-CE
PRTase-CE	PF24390.1	WP_319049752	1.3e-32	114.0	1	192	PRTase-CE
PRTase-CE	PF24390.1	WP_268413653	2.7e-25	90.1	1	143	PRTase-CE
PRTase-CE	PF24390.1	WP_195879822	1.2e-38	133.9	3	199	PRTase-CE
PRTase-CE	PF24390.1	WP_094597780	1.1e-28	101.2	2	187	PRTase-CE
PRTase-CE	PF24390.1	WP_115982356	1.9e-31	110.3	3	192	PRTase-CE
PRTase-CE	PF24390.1	WP_163909404	2.2e-41	142.8	2	268	PRTase-CE
PRTase-CE	PF24390.1	WP_054048966	3.2e-41	142.3	2	268	PRTase-CE
PRTase-CE	PF24390.1	WP_247001900	7.3e-36	124.7	3	250	PRTase-CE
PRTase-CE	PF24390.1	WP_016122011	2.6e-34	119.6	1	248	PRTase-CE
Pribosyltran	PF00156.33	WP_016122011	0.00081	19.1	89	156	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_061656652	3e-51	175.1	14	283	PRTase-CE
PRTase-CE	PF24390.1	WP_279645825	1.2e-44	153.5	1	263	PRTase-CE
PRTase-CE	PF24390.1	WP_273238193	3.3e-29	102.9	10	207	PRTase-CE
PRTase-CE	PF24390.1	WP_286430442	1e-37	130.8	3	246	PRTase-CE
PRTase_2	PF15609.12	WP_286430442	3.2e-05	23.9	84	141	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_123906977	3.9e-39	135.4	21	274	PRTase-CE
Pribosyltran	PF00156.33	WP_123906977	2.2e-06	27.4	117	189	Phosphoribosyl transferase domain
PRTase_2	PF15609.12	WP_123906977	3e-05	24.0	120	172	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_145987302	1.1e-42	147.0	32	299	PRTase-CE
PRTase-CE	PF24390.1	WP_267818870	1.8e-43	149.6	32	297	PRTase-CE
PRTase-CE	PF24390.1	WP_027800341	1.1e-44	153.6	32	299	PRTase-CE
PRTase-CE	PF24390.1	WP_116628779	6.1e-42	144.6	32	297	PRTase-CE
PRTase-CE	PF24390.1	WP_310819489	2.2e-42	146.1	15	282	PRTase-CE
PRTase-CE	PF24390.1	WP_221033854	3.4e-50	171.7	14	271	PRTase-CE
PRTase-CE	PF24390.1	WP_049588916	5.9e-54	184.0	32	294	PRTase-CE
PRTase-CE	PF24390.1	WP_145996591	9.3e-46	157.1	32	296	PRTase-CE
PRTase-CE	PF24390.1	WP_050775061	5.5e-51	174.3	21	278	PRTase-CE
PRTase-CE	PF24390.1	WP_353578417	2.5e-44	152.5	10	252	PRTase-CE
PRTase-CE	PF24390.1	WP_138936870	5.5e-51	174.3	21	278	PRTase-CE
PRTase-CE	PF24390.1	WP_258708785	2.9e-39	135.8	30	271	PRTase-CE
PRTase-CE	PF24390.1	WP_322303356	8.9e-46	157.2	1	264	PRTase-CE
PRTase-CE	PF24390.1	WP_153957779	2.3e-44	152.6	32	296	PRTase-CE
PRTase-CE	PF24390.1	WP_236473848	2.1e-45	155.9	2	246	PRTase-CE
PRTase-CE	PF24390.1	WP_124119275	8.1e-44	150.8	32	296	PRTase-CE
PRTase-CE	PF24390.1	WP_056320574	1.1e-38	134.0	33	275	PRTase-CE
PRTase-CE	PF24390.1	WP_057414265	5.5e-51	174.3	21	278	PRTase-CE
PRTase-CE	PF24390.1	WP_236473107	3.1e-50	171.8	21	278	PRTase-CE
PRTase-CE	PF24390.1	WP_155500389	3.3e-50	171.7	21	278	PRTase-CE
PRTase-CE	PF24390.1	WP_054070034	2.2e-50	172.3	21	278	PRTase-CE
PRTase-CE	PF24390.1	WP_236422907	3.1e-50	171.8	21	278	PRTase-CE
PRTase-CE	PF24390.1	WP_122334640	3.3e-50	171.7	21	278	PRTase-CE
PRTase-CE	PF24390.1	WP_082638314	3.3e-50	171.7	21	278	PRTase-CE
PRTase-CE	PF24390.1	WP_210041854	3.3e-50	171.7	21	278	PRTase-CE
PRTase-CE	PF24390.1	WP_083227364	3.3e-50	171.7	21	278	PRTase-CE
PRTase-CE	PF24390.1	WP_146208101	7.1e-54	183.7	29	288	PRTase-CE
PRTase-CE	PF24390.1	WP_061504608	1.4e-40	140.2	19	260	PRTase-CE
PRTase_2	PF15609.12	WP_061504608	0.00055	19.9	111	171	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_124702883	2.2e-40	139.6	30	297	PRTase-CE
PRTase-CE	PF24390.1	WP_333985509	1.8e-40	139.8	30	297	PRTase-CE
PRTase-CE	PF24390.1	WP_097561677	2.5e-44	152.4	18	261	PRTase-CE
PRTase-CE	PF24390.1	WP_353354860	2.5e-44	152.4	18	261	PRTase-CE
PRTase-CE	PF24390.1	WP_089839096	1.5e-44	153.2	23	308	PRTase-CE
PRTase-CE	PF24390.1	WP_297909879	1.3e-46	160.0	11	287	PRTase-CE
PRTase-CE	PF24390.1	WP_291463052	7.6e-47	160.7	11	287	PRTase-CE
PRTase-CE	PF24390.1	WP_239709090	1.5e-37	130.3	10	255	PRTase-CE
PRTase-CE	PF24390.1	WP_147331041	3.3e-36	125.9	23	273	PRTase-CE
PRTase-CE	PF24390.1	WP_188467158	1.7e-35	123.5	22	268	PRTase-CE
PRTase-CE	PF24390.1	WP_239780241	1.5e-37	130.3	10	255	PRTase-CE
PRTase-CE	PF24390.1	WP_160224609	8.3e-40	137.6	19	258	PRTase-CE
PRTase-CE	PF24390.1	WP_293154361	1.4e-54	186.0	22	283	PRTase-CE
PRTase-CE	PF24390.1	WP_346642026	1.3e-37	130.4	10	253	PRTase-CE
PRTase-CE	PF24390.1	WP_293354468	8.8e-55	186.7	22	283	PRTase-CE
PRTase-CE	PF24390.1	WP_066438549	1.5e-57	195.8	36	296	PRTase-CE
PRTase-CE	PF24390.1	WP_293365657	8.8e-55	186.7	22	283	PRTase-CE
PRTase-CE	PF24390.1	WP_259843662	1.5e-50	172.9	11	275	PRTase-CE
PRTase-CE	PF24390.1	WP_162415482	5.9e-40	138.1	19	257	PRTase-CE
PRTase-CE	PF24390.1	WP_046379029	9.1e-44	150.6	12	282	PRTase-CE
PRTase-CE	PF24390.1	WP_111625944	1.5e-57	195.8	36	296	PRTase-CE
PRTase-CE	PF24390.1	WP_321845846	5.7e-41	141.5	34	275	PRTase-CE
UPRTase	PF14681.12	WP_321845846	0.00067	19.6	132	188	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_098501667	1.5e-37	130.2	4	236	PRTase-CE
PRTase-CE	PF24390.1	WP_154678031	1.6e-39	136.7	34	275	PRTase-CE
UPRTase	PF14681.12	WP_154678031	0.00081	19.3	132	188	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_321813195	5.5e-40	138.2	34	275	PRTase-CE
UPRTase	PF14681.12	WP_321813195	0.00018	21.5	132	188	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_163951762	3.5e-42	145.4	23	265	PRTase-CE
UPRTase	PF14681.12	WP_163951762	7.7e-05	22.6	123	177	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_250601248	6.7e-47	160.9	35	307	PRTase-CE
PRTase-CE	PF24390.1	WP_262546512	2.3e-39	136.2	33	275	PRTase-CE
UPRTase	PF14681.12	WP_262546512	0.00069	19.5	132	189	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_198627940	2.5e-40	139.3	9	256	PRTase-CE
PRTase-CE	PF24390.1	WP_074239320	9.3e-37	127.7	19	267	PRTase-CE
PRTase-CE	PF24390.1	WP_279360772	1.5e-36	127.0	30	271	PRTase-CE
PRTase-CE	PF24390.1	WP_182654632	1.8e-36	126.7	26	267	PRTase-CE
PRTase-CE	PF24390.1	WP_226036615	8.4e-38	131.1	17	269	PRTase-CE
PRTase-CE	PF24390.1	WP_279936399	3.3e-48	165.2	11	276	PRTase-CE
PRTase-CE	PF24390.1	WP_343625842	2.3e-37	129.6	34	275	PRTase-CE
PRTase-CE	PF24390.1	WP_280158554	1.8e-39	136.6	2	230	PRTase-CE
PRTase-CE	PF24390.1	WP_343614104	9e-36	124.4	20	265	PRTase-CE
PRTase-CE	PF24390.1	WP_034602634	6.5e-39	134.7	26	261	PRTase-CE
PRTase-CE	PF24390.1	WP_072732008	3.3e-38	132.4	28	286	PRTase-CE
PRTase-CE	PF24390.1	WP_223080791	6e-41	141.4	13	256	PRTase-CE
UPRTase	PF14681.12	WP_223080791	9e-05	22.4	104	173	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_148563082	2.4e-47	162.3	11	276	PRTase-CE
PRTase-CE	PF24390.1	WP_078213275	1.4e-35	123.8	20	266	PRTase-CE
PRTase-CE	PF24390.1	WP_289199766	1.1e-36	127.5	27	269	PRTase-CE
Pribosyltran	PF00156.33	WP_289199766	0.00034	20.3	113	156	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_014795731	1.3e-47	163.2	14	290	PRTase-CE
PRTase-CE	PF24390.1	WP_179413000	7.2e-36	124.7	19	267	PRTase-CE
PRTase-CE	PF24390.1	WP_092135459	3.3e-36	125.8	10	255	PRTase-CE
PRTase-CE	PF24390.1	WP_326044090	7.1e-39	134.6	29	287	PRTase-CE
PRTase_2	PF15609.12	WP_326044090	0.00058	19.8	117	167	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_228894300	2.2e-43	149.4	25	292	PRTase-CE
PRTase-CE	PF24390.1	WP_336594841	8.4e-37	127.8	27	269	PRTase-CE
Pribosyltran	PF00156.33	WP_336594841	0.001	18.8	113	144	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_157571747	4.8e-47	161.3	11	277	PRTase-CE
PRTase-CE	PF24390.1	WP_008348801	3.3e-40	139.0	2	243	PRTase-CE
PRTase-CE	PF24390.1	WP_142066371	2.5e-33	116.4	16	257	PRTase-CE
PRTase-CE	PF24390.1	WP_121147946	2.7e-42	145.8	9	283	PRTase-CE
PRTase-CE	PF24390.1	WP_062652960	1.3e-51	176.4	23	284	PRTase-CE
PRTase-CE	PF24390.1	WP_167560267	1e-32	114.4	35	300	PRTase-CE
DUF1308	PF07000.17	WP_167560267	0.00065	20.1	43	138	Protein of unknown function (DUF1308)
PRTase-CE	PF24390.1	WP_146157967	1.9e-41	143.0	10	259	PRTase-CE
PRTase-CE	PF24390.1	WP_023660445	5.1e-63	213.7	2	267	PRTase-CE
PRTase-CE	PF24390.1	WP_076777081	1.7e-47	162.8	34	309	PRTase-CE
PRTase-CE	PF24390.1	WP_147451332	2.3e-48	165.7	12	278	PRTase-CE
PRTase-CE	PF24390.1	WP_286708491	2.5e-45	155.7	25	302	PRTase-CE
PRTase-CE	PF24390.1	WP_313261716	2.2e-36	126.4	29	276	PRTase-CE
PRTase-CE	PF24390.1	WP_284242509	7.6e-38	131.2	29	264	PRTase-CE
PRTase-CE	PF24390.1	WP_294346893	6.8e-40	137.9	29	264	PRTase-CE
PRTase-CE	PF24390.1	WP_194310707	1.4e-37	130.4	20	267	PRTase-CE
PRTase-CE	PF24390.1	WP_268593737	4.5e-37	128.7	28	268	PRTase-CE
PRTase-CE	PF24390.1	WP_101965260	3.6e-47	161.7	34	309	PRTase-CE
PRTase-CE	PF24390.1	WP_126309160	6.9e-52	177.2	14	289	PRTase-CE
PRTase-CE	PF24390.1	WP_346697101	1.3e-36	127.2	14	257	PRTase-CE
PRTase-CE	PF24390.1	WP_057252692	6.9e-37	128.1	14	257	PRTase-CE
PRTase-CE	PF24390.1	WP_203392879	1.4e-38	133.6	2	250	PRTase-CE
PRTase-CE	PF24390.1	WP_331809271	2.5e-41	142.6	13	285	PRTase-CE
PRTase-CE	PF24390.1	WP_113678627	4.5e-35	122.1	20	265	PRTase-CE
PRTase-CE	PF24390.1	WP_346238683	8.5e-29	101.6	19	267	PRTase-CE
PRTase-CE	PF24390.1	WP_180564654	3.6e-40	138.8	3	251	PRTase-CE
PRTase-CE	PF24390.1	WP_326379898	5.4e-45	154.6	30	304	PRTase-CE
CBM64	PF18666.6	WP_326379898	0.00047	20.6	262	288	Carbohydrate-binding module 64
PRTase-CE	PF24390.1	WP_074661114	4.9e-41	141.7	30	301	PRTase-CE
PRTase-CE	PF24390.1	WP_367753798	2.1e-42	146.1	22	293	PRTase-CE
PRTase-CE	PF24390.1	WP_265831215	1.5e-30	107.4	3	251	PRTase-CE
PRTase-CE	PF24390.1	WP_139220400	3.9e-43	148.5	15	282	PRTase-CE
PRTase-CE	PF24390.1	WP_032952913	7.9e-41	141.0	25	291	PRTase-CE
PRTase-CE	PF24390.1	WP_206993882	2.2e-42	146.0	2	265	PRTase-CE
PRTase-CE	PF24390.1	WP_087280458	1e-35	124.3	14	257	PRTase-CE
PRTase-CE	PF24390.1	WP_083181227	7.6e-47	160.7	7	267	PRTase-CE
PRTase-CE	PF24390.1	WP_210149569	3.3e-34	119.3	31	285	PRTase-CE
PRTase-CE	PF24390.1	WP_216926556	2.3e-36	126.4	14	276	PRTase-CE
PRTase-CE	PF24390.1	WP_227204389	1.4e-40	140.2	25	291	PRTase-CE
PRTase-CE	PF24390.1	WP_067028989	4.9e-36	125.3	3	249	PRTase-CE
PRTase-CE	PF24390.1	WP_195508355	7.5e-41	141.1	25	291	PRTase-CE
PRTase-CE	PF24390.1	WP_139187887	3.1e-47	162.0	3	269	PRTase-CE
PRTase-CE	PF24390.1	WP_022601125	2.1e-40	139.6	25	291	PRTase-CE
PRTase-CE	PF24390.1	WP_306642750	1.7e-45	156.3	35	308	PRTase-CE
PRTase-CE	PF24390.1	WP_197145745	3.4e-48	165.1	10	282	PRTase-CE
PRTase-CE	PF24390.1	WP_069325932	7.9e-44	150.8	29	286	PRTase-CE
